,State Name,County Name,Arithmetic Mean,AQI
322,Texas,Navarro,0.024222709677419355,27.516129032258064
323,Texas,Nueces,0.02682803389830508,29.83050847457627
324,Texas,Orange,0.02241141935483871,27.258064516129032
325,Texas,Parker,0.0283966129032258,30.64516129032258
326,Texas,Polk,0.025100866666666673,28.233333333333334
327,Texas,Randall,0.033015800000000005,34.7
328,Texas,Rockwall,0.023369774193548385,26.451612903225808
329,Texas,Smith,0.02849081666666666,31.083333333333332
330,Texas,Tarrant,0.021542516393442623,26.639344262295083
331,Texas,Travis,0.0240831935483871,27.661290322580644
332,Texas,Victoria,0.02696709677419355,31.35483870967742
333,Texas,Webb,0.02253367857142857,26.714285714285715
334,Utah,Box Elder,0.03806883720930233,38.56976744186046
335,Utah,Cache,0.03311936363636363,37.11570247933884
336,Utah,Carbon,0.038695068376068384,40.68376068376068
337,Utah,Davis,0.03008124793388429,34.95867768595041
338,Utah,Duchesne,0.03858490082644629,42.96694214876033
339,Utah,Garfield,0.04008479338842976,40.570247933884296
340,Utah,Iron,0.03090598347107437,36.81818181818182
341,Utah,Salt Lake,0.027779318965517254,33.8132183908046
342,Utah,San Juan,0.03835006666666667,37.06666666666667
343,Utah,Tooele,0.0339245785123967,37.81818181818182
344,Utah,Uintah,0.03556933149171272,37.972375690607734
345,Utah,Utah,0.0314477479338843,36.00826446280992
346,Utah,Washington,0.03588520994475139,37.94475138121547
347,Utah,Weber,0.03088783471074379,35.93388429752066
348,Virginia,Giles,0.036090699999999996,35.46666666666667
349,Virginia,Madison,0.03742733333333334,36.88333333333333
350,Virginia,Prince Edward,0.02965643333333333,31.333333333333332
351,Washington,Clallam,0.036021399999999995,35.0
352,Washington,King,0.024096064516129036,27.129032258064516
353,West Virginia,Berkeley,0.029287967741935487,34.0
354,West Virginia,Cabell,0.027650677419354844,33.0
355,West Virginia,Gilmer,0.022975549999999994,28.083333333333332
356,West Virginia,Greenbrier,0.0330953,34.95
357,West Virginia,Kanawha,0.023795560439560437,29.945054945054945
358,West Virginia,Monongalia,0.03371022580645162,34.96774193548387
359,West Virginia,Tucker,0.028375218181818183,31.854545454545455
360,West Virginia,Wood,0.028420677419354844,31.903225806451612
361,Wisconsin,Taylor,0.03380555,33.0
362,Wyoming,Albany,0.04558283333333332,44.016666666666666
363,Wyoming,Sublette,0.04455838333333335,42.55
364,Wyoming,Teton,0.04181030833333332,40.275
