,sysname,sysname_alt,sum_min,num_trip,day,month,year
1405,Bay Wheels,"San Francisco, CA",104733,9783,28,2,2019
1406,Bay Wheels,"San Francisco, CA",97931,9044,1,3,2019
1407,Bay Wheels,"San Francisco, CA",35189,3052,2,3,2019
1408,Bay Wheels,"San Francisco, CA",50356,4027,3,3,2019
1409,Bay Wheels,"San Francisco, CA",92334,8899,4,3,2019
1410,Bay Wheels,"San Francisco, CA",67893,7065,5,3,2019
1411,Bay Wheels,"San Francisco, CA",72296,7206,6,3,2019
1412,Bay Wheels,"San Francisco, CA",100815,9823,7,3,2019
1413,Bay Wheels,"San Francisco, CA",102110,9355,8,3,2019
1414,Bay Wheels,"San Francisco, CA",48433,4022,9,3,2019
1415,Bay Wheels,"San Francisco, CA",60779,4174,10,3,2019
1416,Bay Wheels,"San Francisco, CA",110070,9970,11,3,2019
1417,Bay Wheels,"San Francisco, CA",111790,10622,12,3,2019
1418,Bay Wheels,"San Francisco, CA",116016,10654,13,3,2019
1419,Bay Wheels,"San Francisco, CA",115347,10641,14,3,2019
1420,Bay Wheels,"San Francisco, CA",121790,10345,15,3,2019
1421,Bay Wheels,"San Francisco, CA",112571,7025,16,3,2019
1422,Bay Wheels,"San Francisco, CA",107191,6684,17,3,2019
1423,Bay Wheels,"San Francisco, CA",122987,10913,18,3,2019
1424,Bay Wheels,"San Francisco, CA",126572,11590,19,3,2019
1425,Bay Wheels,"San Francisco, CA",98530,9202,20,3,2019
1426,Bay Wheels,"San Francisco, CA",124810,11169,21,3,2019
1427,Bay Wheels,"San Francisco, CA",65713,6307,22,3,2019
1428,Bay Wheels,"San Francisco, CA",103933,6477,23,3,2019
1429,Bay Wheels,"San Francisco, CA",89712,5954,24,3,2019
1430,Bay Wheels,"San Francisco, CA",77977,7250,25,3,2019
1431,Bay Wheels,"San Francisco, CA",114208,10154,26,3,2019
1432,Bay Wheels,"San Francisco, CA",105258,9761,27,3,2019
1433,Bay Wheels,"San Francisco, CA",105832,9866,28,3,2019
1434,Bay Wheels,"San Francisco, CA",117221,9956,29,3,2019
1435,Bay Wheels,"San Francisco, CA",104671,6906,30,3,2019
1436,Bay Wheels,"San Francisco, CA",101308,6567,31,3,2019
1437,Bay Wheels,"San Francisco, CA",103365,9790,1,4,2019
1438,Bay Wheels,"San Francisco, CA",89398,8808,2,4,2019
1439,Bay Wheels,"San Francisco, CA",120225,11043,3,4,2019
1440,Bay Wheels,"San Francisco, CA",122683,11323,4,4,2019
1441,Bay Wheels,"San Francisco, CA",99078,8842,5,4,2019
1442,Bay Wheels,"San Francisco, CA",101747,7065,6,4,2019
1443,Bay Wheels,"San Francisco, CA",107714,7102,7,4,2019
1444,Bay Wheels,"San Francisco, CA",114834,10561,8,4,2019
1445,Bay Wheels,"San Francisco, CA",135755,12271,9,4,2019
1446,Bay Wheels,"San Francisco, CA",144311,12528,10,4,2019
1447,Bay Wheels,"San Francisco, CA",136376,12135,11,4,2019
1448,Bay Wheels,"San Francisco, CA",146943,12246,12,4,2019
1449,Bay Wheels,"San Francisco, CA",122411,7968,13,4,2019
1450,Bay Wheels,"San Francisco, CA",57113,4017,14,4,2019
1451,Bay Wheels,"San Francisco, CA",62495,5861,15,4,2019
1452,Bay Wheels,"San Francisco, CA",76286,6918,16,4,2019
1453,Bay Wheels,"San Francisco, CA",84892,7442,17,4,2019
1454,Bay Wheels,"San Francisco, CA",90938,7809,18,4,2019
1455,Bay Wheels,"San Francisco, CA",81233,6879,19,4,2019
1456,Bay Wheels,"San Francisco, CA",52632,3598,20,4,2019
1457,Bay Wheels,"San Francisco, CA",51644,3426,21,4,2019
1458,Bay Wheels,"San Francisco, CA",85971,7462,22,4,2019
1459,Bay Wheels,"San Francisco, CA",90106,7835,23,4,2019
1460,Bay Wheels,"San Francisco, CA",86255,7692,24,4,2019
1461,Bay Wheels,"San Francisco, CA",84466,7453,25,4,2019
1462,Bay Wheels,"San Francisco, CA",87306,7323,26,4,2019
1463,Bay Wheels,"San Francisco, CA",60761,4180,27,4,2019
1464,Bay Wheels,"San Francisco, CA",52325,3656,28,4,2019
1465,Bay Wheels,"San Francisco, CA",78960,7133,29,4,2019
1466,Bay Wheels,"San Francisco, CA",84114,7600,30,4,2019
1467,Bay Wheels,"San Francisco, CA",89274,7841,1,5,2019
1468,Bay Wheels,"San Francisco, CA",83526,7513,2,5,2019
1469,Bay Wheels,"San Francisco, CA",83425,7075,3,5,2019
1470,Bay Wheels,"San Francisco, CA",51500,3773,4,5,2019
1471,Bay Wheels,"San Francisco, CA",50735,3582,5,5,2019
1472,Bay Wheels,"San Francisco, CA",73070,6823,6,5,2019
1473,Bay Wheels,"San Francisco, CA",81304,7364,7,5,2019
1474,Bay Wheels,"San Francisco, CA",83086,7511,8,5,2019
1475,Bay Wheels,"San Francisco, CA",86924,7505,9,5,2019
1476,Bay Wheels,"San Francisco, CA",79066,6849,10,5,2019
1477,Bay Wheels,"San Francisco, CA",60208,4150,11,5,2019
1478,Bay Wheels,"San Francisco, CA",47076,3347,12,5,2019
1479,Bay Wheels,"San Francisco, CA",79069,7132,13,5,2019
1480,Bay Wheels,"San Francisco, CA",79842,7301,14,5,2019
1481,Bay Wheels,"San Francisco, CA",38675,3747,15,5,2019
1482,Bay Wheels,"San Francisco, CA",54769,5238,16,5,2019
1483,Bay Wheels,"San Francisco, CA",83635,6989,17,5,2019
1484,Bay Wheels,"San Francisco, CA",18162,1498,18,5,2019
1485,Bay Wheels,"San Francisco, CA",47030,3278,19,5,2019
1486,Bay Wheels,"San Francisco, CA",86149,7425,20,5,2019
1487,Bay Wheels,"San Francisco, CA",64644,5930,21,5,2019
1488,Bay Wheels,"San Francisco, CA",90204,7722,22,5,2019
1489,Bay Wheels,"San Francisco, CA",83701,7313,23,5,2019
1490,Bay Wheels,"San Francisco, CA",73925,6208,24,5,2019
1491,Bay Wheels,"San Francisco, CA",58879,3719,25,5,2019
1492,Bay Wheels,"San Francisco, CA",41238,2791,26,5,2019
1493,Bay Wheels,"San Francisco, CA",48981,3095,27,5,2019
1494,Bay Wheels,"San Francisco, CA",82504,7029,28,5,2019
1495,Bay Wheels,"San Francisco, CA",87113,7624,29,5,2019
1496,Bay Wheels,"San Francisco, CA",78580,7106,30,5,2019
1497,Bay Wheels,"San Francisco, CA",80197,6914,31,5,2019
1498,Bay Wheels,"San Francisco, CA",57005,3842,1,6,2019
1499,Bay Wheels,"San Francisco, CA",51260,3505,2,6,2019
1500,Bay Wheels,"San Francisco, CA",83586,7370,3,6,2019
1501,Bay Wheels,"San Francisco, CA",93300,7998,4,6,2019
1502,Bay Wheels,"San Francisco, CA",93276,7962,5,6,2019
1503,Bay Wheels,"San Francisco, CA",89140,7673,6,6,2019
1504,Bay Wheels,"San Francisco, CA",88165,7238,7,6,2019
1505,Bay Wheels,"San Francisco, CA",76216,4646,8,6,2019
1506,Bay Wheels,"San Francisco, CA",68179,4108,9,6,2019
1507,Bay Wheels,"San Francisco, CA",87274,7189,10,6,2019
1508,Bay Wheels,"San Francisco, CA",96924,7942,11,6,2019
1509,Bay Wheels,"San Francisco, CA",89206,7631,12,6,2019
1510,Bay Wheels,"San Francisco, CA",85338,7364,13,6,2019
1511,Bay Wheels,"San Francisco, CA",77835,6554,14,6,2019
1512,Bay Wheels,"San Francisco, CA",49519,3486,15,6,2019
1513,Bay Wheels,"San Francisco, CA",46789,3207,16,6,2019
1514,Bay Wheels,"San Francisco, CA",83543,7170,17,6,2019
1515,Bay Wheels,"San Francisco, CA",89556,7777,18,6,2019
1516,Bay Wheels,"San Francisco, CA",86744,7618,19,6,2019
1517,Bay Wheels,"San Francisco, CA",87824,7730,20,6,2019
1518,Bay Wheels,"San Francisco, CA",87384,7228,21,6,2019
1519,Bay Wheels,"San Francisco, CA",65524,4261,22,6,2019
1520,Bay Wheels,"San Francisco, CA",60454,3911,23,6,2019
1521,Bay Wheels,"San Francisco, CA",84082,7263,24,6,2019
1522,Bay Wheels,"San Francisco, CA",89968,7855,25,6,2019
1523,Bay Wheels,"San Francisco, CA",87933,7688,26,6,2019
1524,Bay Wheels,"San Francisco, CA",86044,7391,27,6,2019
1525,Bay Wheels,"San Francisco, CA",84838,6988,28,6,2019
1526,Bay Wheels,"San Francisco, CA",65199,4193,29,6,2019
1527,Bay Wheels,"San Francisco, CA",60804,3846,30,6,2019
1528,Bay Wheels,"San Francisco, CA",80624,6914,1,7,2019
1529,Bay Wheels,"San Francisco, CA",83166,7251,2,7,2019
1530,Bay Wheels,"San Francisco, CA",73422,6333,3,7,2019
1531,Bay Wheels,"San Francisco, CA",51879,3037,4,7,2019
1532,Bay Wheels,"San Francisco, CA",58497,4095,5,7,2019
1533,Bay Wheels,"San Francisco, CA",51681,3255,6,7,2019
1534,Bay Wheels,"San Francisco, CA",44741,3113,7,7,2019
1535,Bay Wheels,"San Francisco, CA",79181,7023,8,7,2019
1536,Bay Wheels,"San Francisco, CA",85370,7612,9,7,2019
1537,Bay Wheels,"San Francisco, CA",90351,7775,10,7,2019
1538,Bay Wheels,"San Francisco, CA",86210,7520,11,7,2019
1539,Bay Wheels,"San Francisco, CA",82369,7073,12,7,2019
1540,Bay Wheels,"San Francisco, CA",64255,4172,13,7,2019
1541,Bay Wheels,"San Francisco, CA",52085,3607,14,7,2019
1542,Bay Wheels,"San Francisco, CA",86305,7436,15,7,2019
1543,Bay Wheels,"San Francisco, CA",90666,7918,16,7,2019
1544,Bay Wheels,"San Francisco, CA",88611,7770,17,7,2019
1545,Bay Wheels,"San Francisco, CA",87634,7685,18,7,2019
1546,Bay Wheels,"San Francisco, CA",94418,7667,19,7,2019
1547,Bay Wheels,"San Francisco, CA",69184,4496,20,7,2019
1548,Bay Wheels,"San Francisco, CA",61297,4029,21,7,2019
1549,Bay Wheels,"San Francisco, CA",88640,7764,22,7,2019
1550,Bay Wheels,"San Francisco, CA",100356,8833,23,7,2019
1551,Bay Wheels,"San Francisco, CA",98296,8498,24,7,2019
1552,Bay Wheels,"San Francisco, CA",92128,8137,25,7,2019
1553,Bay Wheels,"San Francisco, CA",89299,7539,26,7,2019
1554,Bay Wheels,"San Francisco, CA",75341,4645,27,7,2019
1555,Bay Wheels,"San Francisco, CA",70433,4428,28,7,2019
1556,Bay Wheels,"San Francisco, CA",86422,7627,29,7,2019
1557,Bay Wheels,"San Francisco, CA",91787,8147,30,7,2019
1558,Bay Wheels,"San Francisco, CA",93185,8227,31,7,2019
1559,Bay Wheels,"San Francisco, CA",84737,7366,1,8,2019
1560,Bay Wheels,"San Francisco, CA",81772,6894,2,8,2019
1561,Bay Wheels,"San Francisco, CA",62195,4201,3,8,2019
1562,Bay Wheels,"San Francisco, CA",58479,3850,4,8,2019
1563,Bay Wheels,"San Francisco, CA",87777,7554,5,8,2019
1564,Bay Wheels,"San Francisco, CA",89530,7770,6,8,2019
1565,Bay Wheels,"San Francisco, CA",87533,7635,7,8,2019
1566,Bay Wheels,"San Francisco, CA",86442,7584,8,8,2019
1567,Bay Wheels,"San Francisco, CA",88222,7223,9,8,2019
1568,Bay Wheels,"San Francisco, CA",64455,4248,10,8,2019
1569,Bay Wheels,"San Francisco, CA",68474,4286,11,8,2019
1570,Bay Wheels,"San Francisco, CA",91259,7696,12,8,2019
1571,Bay Wheels,"San Francisco, CA",92715,7968,13,8,2019
1572,Bay Wheels,"San Francisco, CA",99059,8367,14,8,2019
1573,Bay Wheels,"San Francisco, CA",95751,7975,15,8,2019
1574,Bay Wheels,"San Francisco, CA",90205,7520,16,8,2019
1575,Bay Wheels,"San Francisco, CA",69878,4598,17,8,2019
1576,Bay Wheels,"San Francisco, CA",62145,3980,18,8,2019
1577,Bay Wheels,"San Francisco, CA",88990,7769,19,8,2019
1578,Bay Wheels,"San Francisco, CA",95640,8309,20,8,2019
1579,Bay Wheels,"San Francisco, CA",99536,8434,21,8,2019
1580,Bay Wheels,"San Francisco, CA",99511,8301,22,8,2019
1581,Bay Wheels,"San Francisco, CA",93412,7666,23,8,2019
1582,Bay Wheels,"San Francisco, CA",66169,4318,24,8,2019
1583,Bay Wheels,"San Francisco, CA",66198,4283,25,8,2019
1584,Bay Wheels,"San Francisco, CA",95563,8250,26,8,2019
1585,Bay Wheels,"San Francisco, CA",96055,8396,27,8,2019
1586,Bay Wheels,"San Francisco, CA",93782,8301,28,8,2019
1587,Bay Wheels,"San Francisco, CA",93471,8108,29,8,2019
1588,Bay Wheels,"San Francisco, CA",81520,6921,30,8,2019
1589,Bay Wheels,"San Francisco, CA",61569,3815,31,8,2019
1590,Bay Wheels,"San Francisco, CA",59631,3472,1,9,2019
1591,Bay Wheels,"San Francisco, CA",53189,3527,2,9,2019
1592,Bay Wheels,"San Francisco, CA",95123,8257,3,9,2019
1593,Bay Wheels,"San Francisco, CA",100557,8811,4,9,2019
1594,Bay Wheels,"San Francisco, CA",96143,8491,5,9,2019
1595,Bay Wheels,"San Francisco, CA",95986,8189,6,9,2019
1596,Bay Wheels,"San Francisco, CA",61209,4368,7,9,2019
1597,Bay Wheels,"San Francisco, CA",60316,4112,8,9,2019
1598,Bay Wheels,"San Francisco, CA",99935,8606,9,9,2019
1599,Bay Wheels,"San Francisco, CA",100895,8820,10,9,2019
1600,Bay Wheels,"San Francisco, CA",106399,9067,11,9,2019
1601,Bay Wheels,"San Francisco, CA",109543,9200,12,9,2019
1602,Bay Wheels,"San Francisco, CA",102234,8305,13,9,2019
1603,Bay Wheels,"San Francisco, CA",74141,4824,14,9,2019
1604,Bay Wheels,"San Francisco, CA",66125,4389,15,9,2019
1605,Bay Wheels,"San Francisco, CA",91285,7774,16,9,2019
1606,Bay Wheels,"San Francisco, CA",103736,8860,17,9,2019
1607,Bay Wheels,"San Francisco, CA",94461,8155,18,9,2019
1608,Bay Wheels,"San Francisco, CA",111455,9265,19,9,2019
1609,Bay Wheels,"San Francisco, CA",113599,8815,20,9,2019
1610,Bay Wheels,"San Francisco, CA",81757,5143,21,9,2019
1611,Bay Wheels,"San Francisco, CA",75945,4744,22,9,2019
1612,Bay Wheels,"San Francisco, CA",105165,8947,23,9,2019
1613,Bay Wheels,"San Francisco, CA",109582,9168,24,9,2019
1614,Bay Wheels,"San Francisco, CA",115004,9327,25,9,2019
1615,Bay Wheels,"San Francisco, CA",113594,9347,26,9,2019
1616,Bay Wheels,"San Francisco, CA",92924,7737,27,9,2019
1617,Bay Wheels,"San Francisco, CA",69808,4671,28,9,2019
1618,Bay Wheels,"San Francisco, CA",66209,4294,29,9,2019
1619,Bay Wheels,"San Francisco, CA",95711,8270,30,9,2019
1620,Bay Wheels,"San Francisco, CA",158,5,1,10,2019
1621,Bay Wheels,"San Francisco, CA",29693,1748,1,1,2020
1622,Bay Wheels,"San Francisco, CA",51140,4230,2,1,2020
1623,Bay Wheels,"San Francisco, CA",53370,4433,3,1,2020
1624,Bay Wheels,"San Francisco, CA",38003,2676,4,1,2020
1625,Bay Wheels,"San Francisco, CA",33981,2353,5,1,2020
1626,Bay Wheels,"San Francisco, CA",68638,5988,6,1,2020
1627,Bay Wheels,"San Francisco, CA",69164,6124,7,1,2020
1628,Bay Wheels,"San Francisco, CA",68428,6195,8,1,2020
1629,Bay Wheels,"San Francisco, CA",67579,6050,9,1,2020
1630,Bay Wheels,"San Francisco, CA",70108,6014,10,1,2020
1631,Bay Wheels,"San Francisco, CA",41106,2942,11,1,2020
1632,Bay Wheels,"San Francisco, CA",39323,2650,12,1,2020
1633,Bay Wheels,"San Francisco, CA",68953,6049,13,1,2020
1634,Bay Wheels,"San Francisco, CA",69810,6196,14,1,2020
1635,Bay Wheels,"San Francisco, CA",65076,5991,15,1,2020
1636,Bay Wheels,"San Francisco, CA",30973,3008,16,1,2020
1637,Bay Wheels,"San Francisco, CA",59678,5242,17,1,2020
1638,Bay Wheels,"San Francisco, CA",46389,3039,18,1,2020
1639,Bay Wheels,"San Francisco, CA",35576,2502,19,1,2020
1640,Bay Wheels,"San Francisco, CA",42897,3163,20,1,2020
1641,Bay Wheels,"San Francisco, CA",45765,4326,21,1,2020
1642,Bay Wheels,"San Francisco, CA",71569,6267,22,1,2020
1643,Bay Wheels,"San Francisco, CA",64935,5909,23,1,2020
1644,Bay Wheels,"San Francisco, CA",64668,5692,24,1,2020
1645,Bay Wheels,"San Francisco, CA",52012,3512,25,1,2020
1646,Bay Wheels,"San Francisco, CA",43884,3039,26,1,2020
1647,Bay Wheels,"San Francisco, CA",65032,5896,27,1,2020
1648,Bay Wheels,"San Francisco, CA",56309,5390,28,1,2020
1649,Bay Wheels,"San Francisco, CA",68633,6209,29,1,2020
1650,Bay Wheels,"San Francisco, CA",70957,6347,30,1,2020
1651,Bay Wheels,"San Francisco, CA",73722,6225,31,1,2020
1652,Bay Wheels,"San Francisco, CA",56904,3670,1,2,2020
1653,Bay Wheels,"San Francisco, CA",37075,2747,2,2,2020
1654,Bay Wheels,"San Francisco, CA",64812,5940,3,2,2020
1655,Bay Wheels,"San Francisco, CA",64032,6015,4,2,2020
1656,Bay Wheels,"San Francisco, CA",69647,6249,5,2,2020
1657,Bay Wheels,"San Francisco, CA",70434,6305,6,2,2020
1658,Bay Wheels,"San Francisco, CA",70205,6028,7,2,2020
1659,Bay Wheels,"San Francisco, CA",60891,3972,8,2,2020
1660,Bay Wheels,"San Francisco, CA",39292,2906,9,2,2020
1661,Bay Wheels,"San Francisco, CA",74789,6680,10,2,2020
1662,Bay Wheels,"San Francisco, CA",79445,7025,11,2,2020
1663,Bay Wheels,"San Francisco, CA",75670,6767,12,2,2020
1664,Bay Wheels,"San Francisco, CA",67567,6380,13,2,2020
1665,Bay Wheels,"San Francisco, CA",69219,5955,14,2,2020
1666,Bay Wheels,"San Francisco, CA",55296,3412,15,2,2020
1667,Bay Wheels,"San Francisco, CA",58024,3278,16,2,2020
1668,Bay Wheels,"San Francisco, CA",53025,3694,17,2,2020
1669,Bay Wheels,"San Francisco, CA",71190,6332,18,2,2020
1670,Bay Wheels,"San Francisco, CA",70070,6462,19,2,2020
1671,Bay Wheels,"San Francisco, CA",71867,6469,20,2,2020
1672,Bay Wheels,"San Francisco, CA",76137,6452,21,2,2020
1673,Bay Wheels,"San Francisco, CA",49140,3524,22,2,2020
1674,Bay Wheels,"San Francisco, CA",53730,3530,23,2,2020
1675,Bay Wheels,"San Francisco, CA",80560,7234,24,2,2020
1676,Bay Wheels,"San Francisco, CA",86487,7536,25,2,2020
1677,Bay Wheels,"San Francisco, CA",87314,7455,26,2,2020
1678,Bay Wheels,"San Francisco, CA",92131,7813,27,2,2020
1679,Bay Wheels,"San Francisco, CA",82385,7014,28,2,2020
1680,Bay Wheels,"San Francisco, CA",48707,3482,29,2,2020
1681,Bay Wheels,"San Francisco, CA",60834,4378,1,3,2020
1682,Bay Wheels,"San Francisco, CA",98481,8400,2,3,2020
1683,Bay Wheels,"San Francisco, CA",107193,9169,3,3,2020
1684,Bay Wheels,"San Francisco, CA",107932,9084,4,3,2020
1685,Bay Wheels,"San Francisco, CA",95421,8292,5,3,2020
1686,Bay Wheels,"San Francisco, CA",82837,7098,6,3,2020
1687,Bay Wheels,"San Francisco, CA",44840,3440,7,3,2020
1688,Bay Wheels,"San Francisco, CA",53826,3753,8,3,2020
1689,Bay Wheels,"San Francisco, CA",84300,7189,9,3,2020
1690,Bay Wheels,"San Francisco, CA",86921,7172,10,3,2020
1691,Bay Wheels,"San Francisco, CA",78843,6674,11,3,2020
1692,Bay Wheels,"San Francisco, CA",63053,5512,12,3,2020
1693,Bay Wheels,"San Francisco, CA",54871,4480,13,3,2020
1694,Bay Wheels,"San Francisco, CA",17633,1459,14,3,2020
1695,Bay Wheels,"San Francisco, CA",29307,1934,15,3,2020
1696,Bay Wheels,"San Francisco, CA",33382,2610,16,3,2020
1697,Bay Wheels,"San Francisco, CA",22641,1359,17,3,2020
1698,Bay Wheels,"San Francisco, CA",18657,1141,18,3,2020
1699,Bay Wheels,"San Francisco, CA",25852,1541,19,3,2020
1700,Bay Wheels,"San Francisco, CA",29069,1675,20,3,2020
1701,Bay Wheels,"San Francisco, CA",47377,2105,21,3,2020
1702,Bay Wheels,"San Francisco, CA",42534,1789,22,3,2020
1703,Bay Wheels,"San Francisco, CA",17221,1097,23,3,2020
1704,Bay Wheels,"San Francisco, CA",12285,867,24,3,2020
1705,Bay Wheels,"San Francisco, CA",23525,1316,25,3,2020
1706,Bay Wheels,"San Francisco, CA",22101,1270,26,3,2020
1707,Bay Wheels,"San Francisco, CA",22614,1335,27,3,2020
1708,Bay Wheels,"San Francisco, CA",21254,1147,28,3,2020
1709,Bay Wheels,"San Francisco, CA",24429,1170,29,3,2020
1710,Bay Wheels,"San Francisco, CA",21236,1276,30,3,2020
1711,Bay Wheels,"San Francisco, CA",23700,1410,31,3,2020
1712,Bay Wheels,"San Francisco, CA",35601,2139,1,4,2020
1713,Bay Wheels,"San Francisco, CA",24333,1357,2,4,2020
1714,Bay Wheels,"San Francisco, CA",29953,1644,3,4,2020
1715,Bay Wheels,"San Francisco, CA",11949,727,4,4,2020
1716,Bay Wheels,"San Francisco, CA",18223,949,5,4,2020
1717,Bay Wheels,"San Francisco, CA",9517,676,6,4,2020
1718,Bay Wheels,"San Francisco, CA",27929,1530,7,4,2020
1719,Bay Wheels,"San Francisco, CA",20522,1306,8,4,2020
1720,Bay Wheels,"San Francisco, CA",24986,1425,9,4,2020
1721,Bay Wheels,"San Francisco, CA",31430,1594,10,4,2020
1722,Bay Wheels,"San Francisco, CA",34883,1590,11,4,2020
1723,Bay Wheels,"San Francisco, CA",44981,1842,12,4,2020
1724,Bay Wheels,"San Francisco, CA",25279,1458,13,4,2020
1725,Bay Wheels,"San Francisco, CA",36782,1846,14,4,2020
1726,Bay Wheels,"San Francisco, CA",30585,1672,15,4,2020
1727,Bay Wheels,"San Francisco, CA",22893,1360,16,4,2020
1728,Bay Wheels,"San Francisco, CA",27719,1518,17,4,2020
1729,Bay Wheels,"San Francisco, CA",58626,2450,18,4,2020
1730,Bay Wheels,"San Francisco, CA",52739,2193,19,4,2020
1731,Bay Wheels,"San Francisco, CA",23532,1401,20,4,2020
1732,Bay Wheels,"San Francisco, CA",28667,1574,21,4,2020
1733,Bay Wheels,"San Francisco, CA",34398,1715,22,4,2020
1734,Bay Wheels,"San Francisco, CA",33932,1787,23,4,2020
1735,Bay Wheels,"San Francisco, CA",42361,2140,24,4,2020
1736,Bay Wheels,"San Francisco, CA",73804,3066,25,4,2020
1737,Bay Wheels,"San Francisco, CA",60415,2493,26,4,2020
1738,Bay Wheels,"San Francisco, CA",32174,1670,27,4,2020
1739,Bay Wheels,"San Francisco, CA",39095,2009,28,4,2020
1740,Bay Wheels,"San Francisco, CA",27531,1602,29,4,2020
1741,Bay Wheels,"San Francisco, CA",34810,1849,30,4,2020
1742,Bay Wheels,"San Francisco, CA",44190,2234,1,5,2020
1743,Bay Wheels,"San Francisco, CA",67718,2893,2,5,2020
1744,Bay Wheels,"San Francisco, CA",82754,3213,3,5,2020
1745,Bay Wheels,"San Francisco, CA",32971,1847,4,5,2020
1746,Bay Wheels,"San Francisco, CA",33891,1922,5,5,2020
1747,Bay Wheels,"San Francisco, CA",38469,2086,6,5,2020
1748,Bay Wheels,"San Francisco, CA",43844,2251,7,5,2020
1749,Bay Wheels,"San Francisco, CA",49774,2567,8,5,2020
1750,Bay Wheels,"San Francisco, CA",70882,2985,9,5,2020
1751,Bay Wheels,"San Francisco, CA",60117,2564,10,5,2020
1752,Bay Wheels,"San Francisco, CA",23467,1425,11,5,2020
1753,Bay Wheels,"San Francisco, CA",30877,1788,12,5,2020
1754,Bay Wheels,"San Francisco, CA",31011,1719,13,5,2020
1755,Bay Wheels,"San Francisco, CA",26014,1592,14,5,2020
1756,Bay Wheels,"San Francisco, CA",48843,2518,15,5,2020
1757,Bay Wheels,"San Francisco, CA",92535,3716,16,5,2020
1758,Bay Wheels,"San Francisco, CA",68634,2822,17,5,2020
1759,Bay Wheels,"San Francisco, CA",33877,1988,18,5,2020
1760,Bay Wheels,"San Francisco, CA",44500,2320,19,5,2020
1761,Bay Wheels,"San Francisco, CA",42056,2293,20,5,2020
1762,Bay Wheels,"San Francisco, CA",44906,2445,21,5,2020
1763,Bay Wheels,"San Francisco, CA",63513,3089,22,5,2020
1764,Bay Wheels,"San Francisco, CA",102002,4043,23,5,2020
1765,Bay Wheels,"San Francisco, CA",107746,4139,24,5,2020
1766,Bay Wheels,"San Francisco, CA",100751,3933,25,5,2020
1767,Bay Wheels,"San Francisco, CA",47391,2571,26,5,2020
1768,Bay Wheels,"San Francisco, CA",48363,2572,27,5,2020
1769,Bay Wheels,"San Francisco, CA",42619,2382,28,5,2020
1770,Bay Wheels,"San Francisco, CA",50942,2744,29,5,2020
1771,Bay Wheels,"San Francisco, CA",74070,3413,30,5,2020
1772,Bay Wheels,"San Francisco, CA",79369,3461,31,5,2020
1773,Bay Wheels,"San Francisco, CA",49289,2775,1,6,2020
1774,Bay Wheels,"San Francisco, CA",51348,2674,2,6,2020
1775,Bay Wheels,"San Francisco, CA",78824,4054,3,6,2020
1776,Bay Wheels,"San Francisco, CA",47276,2633,4,6,2020
1777,Bay Wheels,"San Francisco, CA",59353,2940,5,6,2020
1778,Bay Wheels,"San Francisco, CA",87509,4057,6,6,2020
1779,Bay Wheels,"San Francisco, CA",77914,3536,7,6,2020
1780,Bay Wheels,"San Francisco, CA",46909,2573,8,6,2020
1781,Bay Wheels,"San Francisco, CA",56118,2957,9,6,2020
1782,Bay Wheels,"San Francisco, CA",54849,2969,10,6,2020
1783,Bay Wheels,"San Francisco, CA",51352,2837,11,6,2020
1784,Bay Wheels,"San Francisco, CA",52278,3014,12,6,2020
1785,Bay Wheels,"San Francisco, CA",95912,4294,13,6,2020
1786,Bay Wheels,"San Francisco, CA",76672,3497,14,6,2020
1787,Bay Wheels,"San Francisco, CA",43383,2604,15,6,2020
1788,Bay Wheels,"San Francisco, CA",49824,2791,16,6,2020
1789,Bay Wheels,"San Francisco, CA",57127,3211,17,6,2020
1790,Bay Wheels,"San Francisco, CA",56977,3250,18,6,2020
1791,Bay Wheels,"San Francisco, CA",70384,3919,19,6,2020
1792,Bay Wheels,"San Francisco, CA",75532,3665,20,6,2020
1793,Bay Wheels,"San Francisco, CA",64462,3176,21,6,2020
1794,Bay Wheels,"San Francisco, CA",43511,2545,22,6,2020
